896,199,1,19,25
897,198,1,19,24
898,199,1,19,24
899,199,1,19,24
900,597,1,13,15
900,199,1,20,22
901,198,1,20,24
902,199,1,18,22
903,199,1,19,23
904,200,1,17,23
905,200,1,18,23
906,201,1,17,24
907,201,1,18,23
908,200,1,17,23
909,200,1,17,22
910,199,1,18,23
911,201,1,18,24
912,200,1,18,23
913,201,1,16,23
914,201,1,18,23
915,201,1,17,23
916,201,1,16,21
917,201,1,16,22
918,201,1,17,22
919,201,1,16,23
920,203,1,14,23
921,202,1,14,21
922,201,1,17,22
923,201,1,16,22
924,200,1,17,22
925,202,1,16,24
926,200,1,18,22
927,202,1,15,23
928,199,1,18,21
929,200,1,18,22
930,200,1,17,22
931,200,1,17,17
932,201,1,18,23
933,202,1,16,20
934,200,1,19,22
936,202,1,18,23
937,202,1,19,24
938,202,1,17,23
939,202,1,18,23
940,202,1,18,21
941,201,1,20,22
942,203,1,18,15
943,202,1,18,22
944,202,1,17,22
945,202,1,18,22
946,202,1,18,24
947,201,1,19,21
948,201,1,18,22
949,201,1,18,22
950,190,1,30,24
951,199,1,20,22
952,190,1,29,22
953,191,1,29,20
954,193,1,28,16
955,191,1,30,18
956,193,1,26,22
957,192,1,30,22
958,192,1,29,23
959,193,1,27,23
960,193,1,29,23
961,193,1,28,22
962,194,1,27,19
963,194,1,28,22
964,195,1,26,21
965,195,1,26,21
966,196,1,26,22
967,197,1,25,21
968,196,1,26,21
969,197,1,25,23
970,198,1,23,23
971,198,1,25,22
972,197,1,26,22
973,197,1,27,18
974,198,1,26,23
975,198,1,24,22
976,199,1,24,22
977,198,1,24,21
978,198,1,23,23
979,198,1,25,22
980,198,1,24,22
981,198,1,24,23
982,198,1,25,21
983,199,1,21,23
984,199,1,23,23
985,199,1,22,22
986,200,1,22,23
987,199,1,21,21
988,199,1,23,23
989,200,1,32,22
990,200,1,28,23
991,201,1,22,22
992,202,1,27,23
993,201,1,25,21
994,201,1,25,20
995,200,1,24,20
996,201,1,23,21
997,202,1,21,23
998,201,1,21,23
999,201,1,20,21
